ip,req_count,avg_interval,std_interval,label
66.249.53799,228,1931.3656387665199,9289.60107275753,0
155.207.43299,51,80.5,458.75179563681274,0
155.207.45581,30,4.137931034482759,9.712147168156658,0
5.144.59208,11,5.5,6.312685640834652,0
94.66.42633,80,2225.8734177215188,19555.38456092718,0
94.66.49977,45,0.6818181818181818,2.1081306591464077,0
155.207.54983,68,30.970149253731343,243.48973867552658,0
80.106.45616,121,764.8166666666667,8299.539877791754,0
212.205.57286,7,72473.5,56642.650787635284,0
79.166.59731,50,19.79591836734694,89.58589074220878,0
87.202.51378,145,2119.097222222222,17886.93563839862,0
79.107.49580,30,0.10344827586206896,0.4021346134376068,0
46.246.33189,12,0.2727272727272727,0.4453617714151233,0
94.67.40859,151,2611.866666666667,31861.088100202793,0
94.68.58838,184,166.2295081967213,2173.543112793713,0
37.6.39185,322,54.74766355140187,956.9018845734124,0
5.144.42420,16,0.2,0.5416025603090641,0
87.202.33140,138,24.62773722627737,263.09774507627947,0
155.207.55871,199,561.5959595959596,7835.735980876599,0
37.6.50020,10,1928.2222222222222,4336.236201484155,0
5.144.52310,16,5.866666666666666,11.359968701052344,0
155.207.42629,73,0.3333333333333333,2.2422706745122833,0
155.207.46508,125,10.685483870967742,54.054089835938115,0
5.144.58572,24,6.3478260869565215,11.863750765699006,0
46.103.55360,230,1737.7772925764193,23323.28441779525,0
62.74.40024,19,17.0,59.6685288350009,0
141.237.33079,72,29.535211267605632,232.90189139139204,0
155.207.43588,246,1506.9795918367347,17237.22838378279,0
155.207.55957,62,9.524590163934427,49.618745319960645,0
141.237.51117,24,2.3043478260869565,5.094197744652804,0
155.207.33203,2388,156.46878927524088,5205.268989878012,0
155.207.45530,57,1.9285714285714286,6.713145799892346,0
176.92.50482,30,9.310344827586206,29.949501692102185,0
62.103.50134,131,64.2,714.2474511949355,0
5.54.53931,30,0.06896551724137931,0.2533954906327425,0
79.166.51389,357,255.5814606741573,3748.8482863009026,0
83.212.44021,257,1689.07421875,18177.920808504827,0
5.54.40919,2,0.0,0.0,0
195.251.48779,193,4.453125,26.363403663684533,0
94.66.32426,60,20.0,94.71062081369362,0
46.103.33185,363,27.859116022099446,508.7185390517129,0
195.251.34211,261,2.9038461538461537,24.891966278442077,0
37.6.49263,15,5835.642857142857,20981.643438311716,0
